pixel,visibility
1,0.0219376294142
2,0.0317021777578
3,0.00177977734517
4,0.00320980008725
5,0.0156764467733
6,0.0162446823064
7,0.0155181280627
8,0.00984469333342
9,0.0147381890944
10,0.00815988195066
11,0.0135224591812
12,0.0204435090579
13,0.0267623445019
14,0.00294859361282
15,0.0123491193436
16,0.0207269176228
17,0.0263838760205
18,0.00384187329552
19,0.0119086494457
20,0.0153889319264
21,0.00772573745954
22,0.00949342461462
23,0.00316116402442
24,0.00528400973259
25,0.00254559973452
26,0.00508320722592
27,0.0124048218761
28,0.00561970453774
29,0.00945910391984
30,0.0019822037195
31,0.00615927697833
32,0.00611828772687
33,0.00741154508591
34,0.0105829767563
35,0.0010337820703
36,0.00333572829344
37,0.00582014254054
38,0.00207867931633
39,0.00319714974979
40,0.00900495703613
41,0.00257349306616
42,0.00972431054934
43,0.00276037488741
44,0.0049244861318
45,0.00217918464117
46,0.00516180701998
47,0.00700480446622
48,0.00873412897386
49,0.00858351488583
50,0.0106045774939
51,0.00724395800803
52,0.00554405290753
53,0.00164149667819
54,0.00470800405029
55,0.00739895707007
56,0.00594590685569
57,0.00405856485075
58,0.00690652075988
59,0.0114070676403
60,0.00685078314187
61,0.00714986604429
62,0.00802875701974
63,0.00305268173248
64,0.00322613368006
65,0.00495234012041
66,0.00592070894177
67,0.00310165906415
68,0.0101846424125
69,0.00876329600524
70,0.00887734712904
71,0.00382638096774
72,0.00985766233808
73,0.00643121732001
74,0.00651823887512
75,0.00721222618377
76,0.0082796360549
77,0.00566363564378
78,0.00727471252721
79,0.00222859019821
80,0.00528432396663
81,0.00390642292052
82,0.00790109012701
83,0.00631198419314
84,0.00776139643561
85,0.00334718153975
86,0.00979778909076
87,0.00531713601768
88,0.00466487263867
89,0.0021075183856
90,0.00564021866989
91,0.003391592963
92,0.0146661222498
93,0.010857486644
94,0.00933166087051
95,0.0116709638456
96,0.0148853837007
97,0.0116947421627
98,0.0179802675366
99,0.0122810315002
100,0.0234840338742
101,0.0276084728587
102,0.0135997200681
103,0.0165258232884
104,0.00477514950408
105,0.0142350272722
106,0.01234572667
107,0.00126857099153
108,0.0376959337409
109,0.0051592636118
110,0.00629000992848
111,0.00340538817203
112,0.0133364713683
113,0.035196261618
114,0.0239561343289
115,0.00787710199839
116,0.0181727382917
117,0.00863805047245
118,0.00602837844255
119,0.013083052888
120,0.00534979642465
121,0.00819813569024
122,0.00588877809836
123,0.00749455367159
124,0.00791582592524
125,0.00417095723869
126,0.00448970521869
127,0.00588644735766
128,0.00988373135734
129,0.00535084428421
130,0.00997274920042
131,0.00971342902002
132,0.00713208391694
133,0.00920902294217
134,0.00284524878394
135,0.00208532663055
136,0.0062682898377
137,0.0117806627742
138,0.00603476055839
139,0.0149231873389
140,0.0121913799494
141,0.0110991677694
142,0.0126142772856
143,0.0081451344257
144,0.0153585599878
145,0.0118257356893
146,0.0123110092342
147,0.00850549000726
148,0.00228362453859
149,0.00539103164958
150,0.0138032230272
151,0.00599176998316
152,0.00626745553396
153,0.00667253403961
154,0.00871133565834
