pixel,visibility
1,0.0186039993716
2,0.0144148040931
3,0.0153867629113
4,0.0134491174517
5,0.0103762202239
6,0.00633008463406
7,0.023175888807
8,0.0214257560465
9,0.0210084150682
10,0.0136772863307
11,0.0147546368982
12,0.00589504305067
13,0.00759121250293
14,0.0126859949596
15,0.0037353799928
16,0.00686223629868
17,0.00321012607788
18,0.00634249811416
19,0.00889728168068
20,0.00456055374338
21,0.00174742977252
22,0.00575538413791
23,0.00614187942928
24,0.00666588896209
25,0.00640388011089
26,0.00940722944305
27,0.00729010904979
28,0.00419348729802
29,0.00290497828895
30,0.0079929898551
31,0.00704557568575
32,0.00380635451467
33,0.0100265683987
34,0.00401882627782
35,0.00233651449291
36,0.00749429137405
37,0.00684224065626
38,0.00142544114372
39,0.00598893746198
40,0.00825986021392
41,0.00245629754181
42,0.00805066611152
43,0.00989534433666
44,0.00269298622614
45,0.00357787105057
46,0.00359367764789
47,0.00684508363871
48,0.00268299687736
49,0.00322754313334
50,0.00275210627289
51,0.00270921225765
52,0.00641484483545
53,0.00850046401298
54,0.00366357556562
55,0.00522450283342
56,0.00701528611058
57,0.00930151745023
58,0.00386827665773
59,0.00660637675767
60,0.00561213773879
61,0.0036243747726
62,0.00294492028446
63,0.00332006030104
64,0.00653982357727
65,0.00415501989301
66,0.00393880228942
67,0.00709193005966
68,0.00345195657664
69,0.00108761794464
70,0.00201685112744
71,0.000923237794277
72,0.00746027086154
73,0.00258966637849
74,0.00431860166608
75,0.00376048949086
76,0.00793060535316
77,0.00189960343095
78,0.0136052717724
79,0.0106243196538
80,0.00598990454201
81,0.00819543474958
82,0.00639669386765
83,0.00350348345891
84,0.0073423025281
85,0.000937286993525
86,0.00873964780134
87,0.00625959151092
88,0.00481757342732
89,0.00500786604876
90,0.00535677225594
91,0.00589040841605
92,0.00688846563144
93,0.00145848277493
94,0.00204172603252
95,0.00949150194484
96,0.00929600824516
97,0.00538119695864
98,0.00711914560642
99,0.00457463814883
100,0.00149328277389
101,0.00129469198911
102,0.00919665315729
103,0.00535870646265
104,0.00376588110219
105,0.0100756058264
106,0.0018622702664
107,0.0106093775495
108,0.00396655234356
109,0.00869475541715
110,0.0059153960638
111,0.00903127625794
112,0.00176300889993
113,0.0122986775247
114,0.00291698111046
115,0.00814525430365
116,0.00994235087607
117,0.00417377732422
118,0.00808795754152
119,0.00271832019587
120,0.00569442644919
121,0.00347909686871
122,0.00497818477655
123,0.00482007915055
124,0.00366173061765
125,0.0113746859922
126,0.0081046833936
127,0.00378123765269
128,0.00297940822556
129,0.00710147581275
130,0.0114425065143
131,0.00494784980243
132,0.00493688971316
133,0.0043457875663
134,0.00366718241849
135,0.00570183635444
136,0.000600755082778
137,0.00542700670419
138,0.00353922551353
139,0.00242231081178
140,0.0131855305137
141,0.0109120765332
142,0.00630235117786
143,0.00959303783784
144,0.00564210041282
145,0.0118425237947
146,0.00338350406033
147,0.0105765166907
148,0.00883385110331
149,0.0146147467657
150,0.00138651907832
151,0.00949072304886
152,0.00464728706489
153,0.0124870451797
154,0.00688547037234
155,0.00803646109069
156,0.00826699124273
157,0.0244330674833
158,0.0476662972541
159,0.0250109070343
160,0.0283679525382
161,0.0157585455352
162,0.0103118557234
163,0.0248893535967
164,0.00706787760529
165,0.0259205071627
166,0.011427466046
167,0.0171681364165
168,0.0282806441002
169,0.00649462969291
170,0.0183743833057
171,0.00241307189085
172,0.019141220449
173,0.011116831546
174,0.0289279810044
175,0.0139606084035
176,0.0103515486795
177,0.00877514361857
178,0.0144025652014
179,0.0124203981311
180,0.0218990452872
181,0.0102301021825
182,0.00703549300816
183,0.0148144953013
184,0.0115738294145
185,0.00487171378986
186,0.00274608237138
187,0.0046603060552
188,0.0072722144668
189,0.012256441196
190,0.00267637868365
191,0.00553172867983
192,0.00746422289117
193,0.00270029056567
194,0.0130711531762
195,0.00109167247809
196,0.00472302969406
197,0.00252427176584
198,0.00411497682317
199,0.00772987605149
200,0.00239209801196
201,0.00294155845607
202,0.00306595884732
203,0.00592930517468
204,0.00746949248025
205,0.0146043614772
206,0.0139706431227
207,0.010288968899
208,0.00969080632477
209,0.00780985748751
210,0.0123192777668
211,0.00929633489156
212,0.00982566800596
213,0.0195698994532
214,0.0256625598574
215,0.0223028461933
216,0.0240956514759
217,0.0246550706122
218,0.0380622123782
219,0.0381969293743
220,0.0432828655676
221,0.0410519833598
222,0.0478154021013
223,0.0618989153746
224,0.0704197422178
225,0.0758946193464
226,0.0764880740347
227,0.084443773798
228,0.0843655715479
229,0.0871324616742
230,0.0862819226549
231,0.0816432033968
232,0.0867369964311
233,0.0784526741293
234,0.0760083058674
235,0.0581286834209
236,0.0748045020317
237,0.0882398545854
238,0.0841584815601
239,0.0757760244303
240,0.0602472069021
241,0.0647771814164
242,0.0879967506494
243,0.0808103388783
244,0.111770805248
245,0.129672519009
246,0.128916900881
247,0.139506342754
248,0.137578353658
249,0.170927051643
250,0.179593584909
251,0.18391777722
252,0.191015093696
253,0.198426477906
254,0.200851153269
255,0.198973803618
256,0.213784031562
257,0.215450743526
258,0.214874517634
259,0.206695701678
260,0.214657832297
261,0.22083382706
262,0.211482595467
263,0.210797830631
264,0.212273473813
265,0.206791353709
266,0.201735435568
267,0.205404418067
268,0.182177591222
269,0.188593159635
270,0.194688636679
271,0.179844047437
272,0.165990709436
273,0.147442496156
274,0.136046096298
275,0.154304859297
276,0.137246479885
277,0.129737008259
278,0.107106239811
279,0.11261321534
280,0.0971455146882
281,0.0940691290711
282,0.0727278861447
283,0.0601772247664
284,0.0233167747942
285,0.026673811888
286,0.0084483330782
287,0.0144449231017
288,0.0129029459361
289,0.0271468979034
290,0.0291019335759
291,0.0412934882742
292,0.0713454208024
293,0.096334514715
294,0.101849770122
295,0.106147010471
296,0.0963663376293
297,0.127435058703
298,0.135718288183
299,0.149334530267
300,0.15078607438
301,0.139911551663
302,0.172459263506
303,0.163680983079
304,0.182237288068
305,0.177409315473
306,0.184467790362
307,0.193161937907
308,0.16861253067
309,0.172251923439
310,0.189043420442
311,0.179995905514
312,0.184538973989
313,0.194268042948
314,0.18929537482
315,0.209654003819
316,0.203424460362
317,0.213809146075
318,0.217802796465
319,0.205785215032
320,0.212759534949
321,0.164732737883
322,0.138079420351
323,0.143408799236
324,0.21392192468
325,0.21743205045
326,0.213872734244
327,0.197804708584
328,0.179249968858
329,0.167821559977
330,0.151239623469
331,0.125893431377
332,0.144746255034
333,0.10484508575
334,0.0893468912244
335,0.071874571341
336,0.0502120913282
337,0.0407729401682
338,0.0194211452684
339,0.0120979646973
340,0.0347070150569
341,0.0423691250088
342,0.05322164528
343,0.0433097630142
344,0.0222831423912
345,0.0416141888564
346,0.0443725614206
347,0.0436002490378
348,0.0421286881635
349,0.0528712233446
350,0.0508939330179
351,0.0292190043932
352,0.0394244193198
353,0.0370503381277
354,0.0288788068066
355,0.0398476256394
356,0.0311946089649
357,0.0535891406259
358,0.0422436184883
359,0.0483868147954
360,0.0628051446655
361,0.057830981722
362,0.0564640078932
363,0.0629565466269
364,0.0811724780796
365,0.0831498553906
366,0.0929263381167
367,0.100256674473
368,0.105224770249
369,0.119832260765
370,0.120124228457
371,0.112034398676
372,0.132909692485
373,0.132966545079
374,0.137958388354
375,0.142359469736
376,0.133566414103
377,0.124699023839
378,0.106762618006
379,0.127877316873
380,0.115456842968
381,0.121821675182
382,0.104146945016
383,0.108007768723
384,0.0819261085797
385,0.0653296159358
386,0.0353862911191
387,0.0414382611461
388,0.0313288118017
389,0.0331034896195
390,0.0344525691031
391,0.0324849595233
392,0.0347431299114
393,0.0505041640373
394,0.0667332909893
395,0.0843085357425
396,0.105521242211
397,0.0899619721783
398,0.107579508263
399,0.123226763522
400,0.130854512671
401,0.136856394494
402,0.154858386043
403,0.152914724011
404,0.160586384985
405,0.184955842684
406,0.198864503252
407,0.214896893803
408,0.214910225996
409,0.210903967781
410,0.208175745986
411,0.216397859479
412,0.206868996625
413,0.196195952016
414,0.209533958175
415,0.223488845906
416,0.215874807475
417,0.200807225144
418,0.197339437681
419,0.205172057612
420,0.177891899922
421,0.180582676486
422,0.179120730304
423,0.182541184908
424,0.178902045503
425,0.170642924926
426,0.160525747105
427,0.166237242768
428,0.155219553252
429,0.157387195023
430,0.126604919053
431,0.119524527414
432,0.111615920784
433,0.0969052526217
434,0.0916345035067
435,0.0827203562013
436,0.071011358542
437,0.0742326012386
438,0.0920631016143
439,0.0682485930874
440,0.0788481771452
441,0.0838419006068
442,0.081237668157
443,0.0867883621669
444,0.11386762403
445,0.103356990438
446,0.107849222318
447,0.103455034399
448,0.129829270608
449,0.124077147551
450,0.12192423568
451,0.146454222905
452,0.144864931127
453,0.153081274607
454,0.160735817179
455,0.157313198161
456,0.141403401657
457,0.161993693217
458,0.163133778931
459,0.184409853226
460,0.168505792181
461,0.161450811397
462,0.179809280586
463,0.182444593656
464,0.185914429633
465,0.18074911855
466,0.184534769932
467,0.184808177509
468,0.174747321843
469,0.168145406824
470,0.184477407861
471,0.17561874152
472,0.172519667417
473,0.15112506321
474,0.162036464324
475,0.144412608026
476,0.139490002912
477,0.147614801101
478,0.149998512554
479,0.144602287561
480,0.118397003773
481,0.117906295208
482,0.106375969819
483,0.107980966794
484,0.100822916253
485,0.0867200368797
486,0.103950324723
487,0.0890894096986
488,0.094419053266
489,0.061794268919
490,0.0645772255732
491,0.0479345482561
492,0.0607360925584
493,0.0641160183385
494,0.0603812721865
495,0.064572098592
496,0.0557101579936
497,0.0599610515734
498,0.0583830590105
499,0.0493939316059
500,0.0626924792623
501,0.0504707925469
502,0.0314016954861
503,0.0562664518047
504,0.053519696399
505,0.0802248124599
506,0.0600771356609
507,0.0711358853496
508,0.0673749557857
509,0.0785532721242
510,0.0741940175108
