pixel,visibility
1,0.0753382236088
2,0.0655216650664
3,0.0759858713562
4,0.0366115094135
5,0.055021438218
6,0.0522785616416
7,0.0539588864566
8,0.0627911452765
9,0.0574312244774
10,0.0657750107799
11,0.0534655074265
12,0.0679807529229
13,0.0559018327681
14,0.0677453181373
15,0.0603258124675
16,0.0519873921931
17,0.0540327395208
18,0.0544183779001
19,0.0591812125422
20,0.0502391515056
21,0.0491927766121
22,0.0342422413231
23,0.0609779543892
24,0.0629910776999
25,0.0646369411975
26,0.0599815155354
27,0.0582700652232
28,0.0618501345117
29,0.0548047318687
30,0.0606934132776
31,0.055617041984
32,0.0570980494461
33,0.0614672893394
34,0.0715412435418
35,0.0675076669252
36,0.0480238881058
37,0.0509261015135
38,0.0483221309458
39,0.0745589023846
40,0.0552154144222
41,0.063540254583
42,0.0792347760584
43,0.0522409488707
44,0.0454771742271
45,0.0591141455357
46,0.0539425401446
47,0.0456230099588
48,0.0709069929456
49,0.0716116130123
50,0.0582100773591
51,0.0479638451501
52,0.055800019507
53,0.0502578741235
54,0.0610703101976
55,0.0632309186954
56,0.0616506537515
57,0.0598545724569
58,0.0612829751354
59,0.0511493001609
60,0.0668191753786
61,0.068296342601
62,0.0683427464597
63,0.0526421653895
64,0.0698975348658
65,0.0632763233733
66,0.0489086716162
67,0.0571673761248
68,0.0571467957426
69,0.0566491333299
70,0.0526785992141
71,0.043545365844
72,0.0615311468787
73,0.0604029593636
74,0.0520913615165
75,0.0763594307356
76,0.0848809497913
77,0.0723636589434
78,0.0668620312779
79,0.0559433122915
80,0.0456709415169
81,0.0513586141719
82,0.063967654349
83,0.0551687171271
84,0.0648412421733
85,0.0560313973174
86,0.0458897861414
87,0.0430382409887
88,0.065858435308
89,0.0754327491902
90,0.0526116555848
91,0.0587585717669
92,0.0685580480518
93,0.0618793891199
94,0.0536844939968
95,0.0641126176876
96,0.065765795426
97,0.0656600835711
98,0.0395732332132
99,0.0425720870494
100,0.0647972995036
101,0.0637132959268
102,0.0655133391597
103,0.0730093481932
104,0.0480010873177
105,0.054873100085
106,0.0547890488958
107,0.0606536881317
108,0.0583853096268
109,0.062854220127
110,0.0603722642185
111,0.0572018424969
112,0.0525045206092
113,0.0573008996524
114,0.0538908051739
115,0.059989304164
116,0.0426595955268
117,0.0590635829762
118,0.0655514246684
119,0.0618348578202
120,0.055616823264
121,0.0429063495812
122,0.0476769398991
123,0.0570993402206
124,0.0561976813445
125,0.049658381648
126,0.0608503135822
127,0.0546028698742
128,0.0486094566472
129,0.0718263855885
130,0.0739263116288
131,0.0636270109586
132,0.0663300392582
133,0.0581063124102
134,0.0767606555037
135,0.0764899148645
136,0.0628155471818
137,0.0536323461315
138,0.0437583927606
139,0.0519032164582
140,0.0532119490499
141,0.0499973616318
142,0.0603562429111
143,0.0
144,0.0
145,0.0
146,0.0674484102026
147,0.0302384155137
148,0.0435947105622
149,0.0528303334266
150,0.0656768295329
151,0.052463421081
152,0.0447028419088
153,0.0586228494144
154,0.048532655145
155,0.0622072927061
156,0.0456275911435
157,0.0548627236804
158,0.0363884902193
159,0.0327295892834
160,0.0544715805057
161,0.0315841551192
162,0.0372234752444
163,0.0408856467407
164,0.03661852039
165,0.0263670960327
166,0.053111634844
167,0.0516281442611
168,0.0449407517239
169,0.0399155273519
170,0.0296371466763
171,0.048479012353
172,0.0356585579119
173,0.0608586298618
174,0.0516849441524
175,0.029493620854
176,0.0478790006803
177,0.046292036245
178,0.0553328981994
179,0.0529572767479
180,0.0500102974989
181,0.0651070292986
182,0.0385342699285
183,0.0338094968186
184,0.0385345465143
185,0.0291039663215
186,0.0575066125087
187,0.042605247028
188,0.0555315988588
189,0.071020387227
190,0.042575740444
191,0.0314740548932
192,0.0280070008914
193,0.0223944835648
194,0.0376303157523
195,0.0403769416972
196,0.0335234139021
197,0.037429411653
198,0.0349450763915
199,0.038405499255
200,0.0310355807137
201,0.0321688155443
202,0.0387797947591
203,0.0296032787561
204,0.0398933817951
205,0.0359301994518
206,0.0319490052534
207,0.0143122842339
208,0.0281124926329
209,0.040029121032
210,0.0235173923458
211,0.0359040682646
212,0.0376298729212
213,0.0539380411142
214,0.0366193437434
215,0.0399743674575
216,0.0265150810375
217,0.0337424731497
218,0.0224905587889
219,0.0397329089744
220,0.0430530767617
221,0.0392600677558
222,0.0464866093006
223,0.0279625680412
224,0.0317531877755
225,0.0396781684112
226,0.0404649323363
227,0.0283706089562
228,0.0306744955922
229,0.0225314912836
230,0.0221343387887
231,0.0308171671357
232,0.0880972971637
233,0.0156588189201
234,0.0226815940078
235,0.0201728905422
236,0.0265961682596
237,0.0324934220436
238,0.0247308829677
239,0.0336024736519
240,0.0122107826202
241,0.0402888345705
242,0.0235419112176
243,0.02758093239
244,0.0384351555342
245,0.0153989506787
246,0.035648712129
247,0.0348746738322
248,0.0367967684719
249,0.0369753501793
250,0.0254552047815
251,0.0274613621388
252,0.0119811126936
253,0.0306188144379
254,0.0334306922947
255,0.0313333730594
256,0.0290479743514
257,0.0221219593638
258,0.0319611764473
259,0.0398870657578
260,0.0243533673735
261,0.020590767005
262,0.0363995625544
263,0.0137901347699
264,0.0204932473494
265,0.0259231988762
266,0.0141218813621
267,0.00959719942399
268,0.00686985383495
269,0.0241223191529
270,0.0286017299888
271,0.0232323619254
272,0.0328952190571
273,0.0333701794467
274,0.0265118253633
275,0.0241433429046
276,0.0205744743314
277,0.0335002927471
278,0.0213945423463
279,0.0264781860201
280,0.0205254160861
281,0.0167951749263
282,0.00769411995448
283,0.00694653497731
284,0.0149890970094
285,0.0185409872876
286,0.0218384653686
287,0.0136605269067
288,0.0195701382312
289,0.00554111099132
290,0.00865647129671
291,0.0204735179803
292,0.0128278313482
293,0.00982193834369
294,0.007935027622
295,0.00830195415375
