pixel,visibility
1,0.0269477588053
2,0.00418994269164
3,0.00532844967717
4,0.0110227152756
5,0.0159646299022
6,0.0199222893018
7,0.0282786016494
8,0.0198229466301
9,0.0180461296479
10,0.0272196008265
11,0.00950657569203
12,0.0258237837086
13,0.00599704676322
14,0.0192058422693
15,0.0187582292644
16,0.00516832033266
17,0.00658386914327
18,0.0115716677316
19,0.00683185226341
20,0.00443094779131
21,0.0071675879121
22,0.00583336952557
23,0.00386709227338
24,0.00437606043007
25,0.00822271555034
26,0.00414759648448
27,0.00177051290353
28,0.00221878426684
29,0.00781088417622
30,0.00438051345955
31,0.00442888535953
32,0.0013083716149
33,0.00765212901712
34,0.00424168165141
35,0.00321109020703
36,0.00495500135083
37,0.00734122474989
38,0.00399866048038
39,0.00763631372211
40,0.00450554002878
41,0.00581062160149
42,0.00383028262875
43,0.0051967920264
44,0.00277731454804
45,0.00627402082823
46,0.00411874097356
47,0.00278374525024
48,0.00308814772572
49,0.00447517748089
50,0.00887130471151
51,0.00559297731732
52,0.00590626828387
53,0.00264633583926
54,0.00118440786733
55,0.00925243111043
56,0.00415635461703
57,0.00581511745573
58,0.00791856131357
59,0.00864122461984
60,0.0020788003888
61,0.00460359537888
62,0.00314601226452
63,0.00439118070784
64,0.00762038549056
65,0.00837857382308
66,0.00586484439452
67,0.00272114628178
68,0.00556759301696
69,0.00273570138789
70,0.00630288383014
71,0.00427364382236
72,0.00832075824956
73,0.00730536471256
74,0.00360550846467
75,0.0115013348939
76,0.00875527726381
77,0.010905515216
78,0.00268737251345
79,0.004084558593
80,0.00754718928285
81,0.00555622790542
82,0.00381668661215
83,0.00633618643397
84,0.0027359698205
85,0.00643226394628
86,0.00300141400789
87,0.0064677354324
88,0.00334545294236
89,0.00987923171202
90,0.00703874402557
91,0.00768270559629
92,0.00464099659768
93,0.00411760016503
94,0.00519041926587
95,0.00638962227021
96,0.00681423251156
97,0.00394551617578
98,0.0133471286747
99,0.0115413596937
100,0.00249495504097
101,0.0159503050379
102,0.0095871322641
103,0.00490221363366
104,0.000981770167034
105,0.00695377431484
106,0.00128833644439
107,0.00679786330109
108,0.00728209254737
109,0.0037712075214
110,0.00693431441225
111,0.0115145564018
112,0.00409959310509
113,0.00532423749246
114,0.00656534079133
115,0.0036083307759
116,0.00242812581485
117,0.00410977145976
118,0.00723921272931
119,0.00419236965949
120,0.00834431980172
121,0.00962422963356
122,0.00221830950011
123,0.00335125804553
124,0.00704430401985
125,0.0105937100128
126,0.0102603745281
127,0.0193616399895
128,0.00855887144357
129,0.00487559439532
130,0.00306465737428
131,0.00501471978638
132,0.00568437953351
133,0.00381574017879
134,0.019194704067
135,0.00831005092187
136,0.00719131989444
137,0.00550451793686
138,0.0186192755336
139,0.00731849986102
140,0.00501469292354
141,0.00644901832985
142,0.0140577942303
143,0.00887761462683
144,0.00915746214754
145,0.0119551348031
146,0.0100503736202
147,0.0130727307722
148,0.0131632872017
149,0.0129468124322
150,0.00130382374847
151,0.00568302838769
152,0.00403357813103
153,0.0101502957248
154,0.00785039781687
155,0.0028459787973
156,0.00804788108986
157,0.00441321377108
158,0.00383944326969
159,0.00405709424416
160,0.00373276757829
161,0.0040354395965
162,0.00840909165806
163,0.00753442986119
164,0.00702660830167
165,0.00354940631065
166,0.00964639702768
167,0.00200197272549
168,0.00746412182476
169,0.00703756011393
170,0.0017665824615
171,0.00939202353198
172,0.00171331215277
173,0.00256527655511
174,0.00552349746734
175,0.00760449715943
176,0.00202195199241
177,0.00356060142545
178,0.00142845174001
179,0.00268614146231
180,0.0121268790709
181,0.0115910289578
182,0.0167614076821
183,0.00989814785065
184,0.0084443199689
185,0.0100486873018
186,0.0136004608397
187,0.0115780245029
188,0.012927733651
189,0.0195684222844
190,0.0106156090665
191,0.0107276378196
