pixel,visibility
1,0.0547750689167
2,0.0512534577707
3,0.0512197861819
4,0.0517569328386
5,0.0547825505341
6,0.0514463306895
7,0.0471276172519
8,0.0575728998454
9,0.0570828467958
10,0.0589259412136
11,0.0649897385863
12,0.0669689167728
13,0.057957849896
14,0.0643635800801
15,0.0554532346879
16,0.0598634782362
17,0.0521236557872
18,0.0419476246489
19,0.0310977300399
20,0.0385787668778
21,0.0574353725019
22,0.0593128131245
23,0.0613260811392
24,0.0668117935175
25,0.0658642104438
26,0.0647813785784
27,0.0611846690674
28,0.0722055479054
29,0.0683169574098
30,0.0629543602261
31,0.0607577984964
32,0.0774346803926
33,0.0658690576394
34,0.0654920989941
35,0.0623621677737
36,0.0658482658925
37,0.0613539332235
38,0.0644779311628
39,0.0622034101988
40,0.0642350594575
41,0.057395991007
42,0.0608809724142
43,0.0744914475777
44,0.0624396478494
45,0.0702782342633
46,0.0770707396515
47,0.0702539278101
48,0.0713400700135
49,0.0675630957668
50,0.0690498191328
51,0.0692115114668
52,0.0677960383011
53,0.0679407096172
54,0.066729847321
55,0.0700148564645
56,0.0676896609631
57,0.0691630303507
58,0.0689196702228
59,0.0643780105323
60,0.0684867189109
61,0.0587107565808
62,0.0616779179316
63,0.0733571489871
64,0.0705049374763
65,0.0719446135137
66,0.06358730423
67,0.0630501076974
68,0.0732369873133
69,0.0649511493018
70,0.0715165943681
71,0.0714469427189
72,0.0688821780967
73,0.0701928999483
74,0.0673876536556
75,0.0646406870792
76,0.0657037905189
77,0.0622430285307
78,0.0615341016346
79,0.0699074229375
80,0.0715444775093
81,0.0568485261699
82,0.0664987942675
83,0.0653361443368
84,0.0692285938788
85,0.0624673730399
86,0.0647007141149
87,0.0630858281711
88,0.0670549870013
89,0.0643727451696
90,0.0633800522605
91,0.0725110130214
92,0.0653309779547
93,0.0629781098158
94,0.0689027706793
95,0.0670827891951
96,0.0588339904001
97,0.0562035991808
98,0.0636255458886
99,0.0571709540656
100,0.0604703517936
101,0.0610990824874
102,0.0557920204196
103,0.0631477217649
104,0.0636809083993
105,0.0670765453528
106,0.0620666157599
107,0.0659457935862
108,0.0647616502879
109,0.0577102505388
110,0.0650681903358
111,0.0632352152216
112,0.0566379026976
113,0.0614197275518
114,0.0613802474625
115,0.0603491681618
116,0.0642509338733
117,0.0619520241234
118,0.059133527593
119,0.0634822679046
120,0.0633361778573
121,0.0596602459455
122,0.0609213248765
123,0.0576929588007
124,0.063652776247
125,0.0681837780163
126,0.0625582645702
127,0.0690836127215
128,0.0711387983311
129,0.0581086888622
130,0.0571900475751
131,0.0554037325398
132,0.0519704002743
133,0.0495110513185
134,0.0466823443118
135,0.0544227383378
136,0.0479297533806
137,0.0482177923322
138,0.0532839694466
139,0.0483838627358
140,0.0520343877698
141,0.0505878069854
142,0.0587210442996
143,0.0
144,0.0
145,0.0
146,0.0504595790249
147,0.0473998574002
148,0.0580564569251
149,0.0482809419974
150,0.05378843383
151,0.0572277998827
152,0.056773550199
153,0.0591892504089
154,0.0563831894789
