pixel,visibility
0,0.059185848879
1,0.0587951870228
2,0.0571586700602
3,0.058872585393
4,0.0594608104305
5,0.0563313549415
6,0.0606389547106
7,0.0595254597542
8,0.0590305136875
9,0.060352300454
10,0.061032364955
11,0.0595413755223
12,0.061150032274
13,0.0636957510949
14,0.0613014089631
15,0.0610259880142
16,0.0604900800879
17,0.0566829031415
18,0.0514981043846
19,0.0565380324337
20,0.0563911479853
21,0.0411441960457
22,0.0575624266764
23,0.0599388519513
24,0.0612013969875
25,0.0624793463399
26,0.0630339909283
27,0.0648804526699
28,0.0589025983515
29,0.0587814538172
30,0.0599055387996
31,0.0603586519921
32,0.0609126410097
33,0.0607060062818
34,0.0628765635517
35,0.0606397124286
36,0.0632214092029
37,0.0617972954709
38,0.0626847511173
39,0.061359056097
40,0.0656212297833
41,0.0628294375177
42,0.0601865408588
43,0.0613448407453
44,0.0635848135548
45,0.0606463885906
46,0.0627209262488
47,0.0660867018332
48,0.0635061286932
49,0.0625026903148
50,0.0593379684306
51,0.058024641688
52,0.0568793530477
53,0.0580362733245
54,0.0603054040521
55,0.0596446004354
56,0.0601937817735
57,0.060905575687
58,0.0600660266228
59,0.0609375859324
60,0.0615646346941
61,0.0650208080281
62,0.0589965372408
63,0.0602019995445
64,0.0579681715702
65,0.0556246751163
66,0.0580206951255
67,0.0574874035371
68,0.062086556273
69,0.0594629574027
70,0.058522228232
71,0.0597776664804
72,0.0616728945161
73,0.0625795319765
74,0.0629658757213
75,0.0622489704938
76,0.0541321627304
77,0.0540296251454
78,0.0522891191451
79,0.0533687479893
80,0.0542131062925
81,0.0581679871051
82,0.0469427602118
83,0.0561446073799
84,0.0594266030924
85,0.0564393784512
86,0.0572570438084
87,0.0549339013686
88,0.0608658869713
89,0.0553586122261
90,0.0557450791159
91,0.0589127439866
92,0.0570260563247
93,0.0560852146185
94,0.0571392625221
95,0.0576663189615
96,0.05448834234
97,0.0557458300097
98,0.055577527036
99,0.0548768891436
100,0.0558384052963
101,0.0547722144326
102,0.0604746180716
103,0.0566976028855
104,0.0585450829825
105,0.0581788878922
106,0.0587062644324
107,0.0570711331819
108,0.0555181463037
109,0.0573761314155
110,0.0492791429774
111,0.0512962227023
112,0.0500843896482
113,0.0510825302579
114,0.0523915651829
115,0.0555450930099
116,0.0558831123983
117,0.0545077095766
118,0.0567915714152
119,0.0571150781263
120,0.0546913083446
121,0.0527920339066
122,0.0529420724802
123,0.0523473257841
124,0.0512051626633
125,0.0507989438155
126,0.0531167519141
127,0.0545741832818
128,0.0550316558722
129,0.0565911134962
130,0.0524375604496
131,0.0519678108197
132,0.0535298059495
133,0.0531995125275
134,0.0520548215079
135,0.0521759303765
136,0.0525080570134
137,0.0514690822375
138,0.0534166699648
139,0.055250721486
