pixel,visibility
1,0.0272432147955
2,0.0104733595323
3,0.0137673137438
4,0.0182475093941
5,0.0198465769862
6,0.0226421278004
7,0.0309516426462
8,0.00439883825392
9,0.0135868799082
10,0.00845682772273
11,0.0191676204926
12,0.0170214982794
13,0.0110159345202
14,0.0113530711355
15,0.0104697113563
16,0.0151849603638
17,0.00713417722409
18,0.00826201020275
19,0.0121408683389
20,0.0128058927579
21,0.0134389028024
22,0.00430316378402
23,0.0041037302875
24,0.0093381762212
25,0.00599629221957
26,0.00441040470277
27,0.00310157899439
28,0.0066114795313
29,0.00137493106646
30,0.000847391691714
31,0.00915154128457
32,0.0032773283384
33,0.00593450540859
34,0.00316774050844
35,0.00197433346236
36,0.00661031492378
37,0.00482837494345
38,0.00420019220285
39,0.00358508735445
40,0.00738822769436
41,0.00981909676377
42,0.0110623937675
43,0.00228589246429
44,0.00836232673005
45,0.00160966892237
46,0.0052072082927
47,0.00530437036469
48,0.00469764305814
49,0.00691834011369
50,0.00926825310939
51,0.00698559485548
52,0.00480000678559
53,0.00982618706733
54,0.0113518843701
55,0.00741135499261
56,0.00386410592539
57,0.00747372040301
58,0.00245683534663
59,0.00573089375326
60,0.00528938961561
61,0.00843661023607
62,0.00429770677758
63,0.00284710550396
64,0.0085691115572
65,0.00493409266087
66,0.00840559235849
67,0.00104239567918
68,0.00198203242806
69,0.0113845797384
70,0.00440270819288
71,0.0043663053222
72,0.00572720451835
73,0.00389780428747
74,0.0159142548695
75,0.00400950175813
76,0.00574062330643
77,0.00760485775575
78,0.0132916393881
79,0.00912377093349
80,0.0142357782545
81,0.00640929016206
82,0.00405056596689
83,0.0111650618265
84,0.00863703895275
85,0.00702908784352
86,0.00657279922788
87,0.0173704312727
88,0.00404155551885
89,0.0104821977877
90,0.0108986611387
91,0.00876059042706
92,0.0133484257571
93,0.00949993678383
94,0.0186584470591
95,0.00938868321768
96,0.00696391847437
97,0.0240289046387
98,0.0126501140152
99,0.00999643589998
100,0.00855816343503
101,0.0143094685977
102,0.0181649995789
